blood_group_match,same_district,age,weight,days_since_donation,is_eligible,emergency_level,availability,recommendation_score
0,0,38,78.0,348,1,3,0,0.4341
1,0,57,57.8,286,1,2,0,0.7022
1,0,26,87.4,363,0,1,0,0.4196
0,0,19,80.4,82,1,2,1,0.3864
1,0,45,76.4,236,1,1,1,0.6948
1,1,20,90.4,238,0,3,0,0.661
0,1,33,72.5,65,0,1,1,0.388
0,0,21,59.8,147,1,2,0,0.2978
1,1,40,79.1,203,1,3,1,0.9265
1,0,47,97.6,113,0,1,0,0.4559
0,1,55,78.1,340,1,2,1,0.6346
0,1,30,79.6,188,1,2,1,0.6369
0,1,23,96.4,291,0,3,1,0.4494
1,1,27,73.3,83,0,3,1,0.7653
0,1,34,99.8,363,1,1,0,0.4764
0,1,25,53.8,275,1,3,1,0.6639
0,1,26,74.5,99,0,1,1,0.2877
1,1,51,56.7,301,0,2,1,0.7849
1,0,34,69.9,273,0,3,0,0.4082
0,0,60,54.4,197,1,2,1,0.3629
1,0,39,57.2,352,1,2,1,0.8372
0,1,20,56.6,33,0,1,0,0.1832
0,0,58,62.6,78,1,3,0,0.2822
0,0,57,52.4,130,1,1,0,0.2254
1,1,46,89.5,71,0,3,0,0.6196
0,0,56,57.1,242,1,1,1,0.3544
1,0,44,67.9,138,1,1,1,0.7096
1,1,56,45.9,173,1,1,0,0.8774
0,1,57,50.8,16,1,2,0,0.5204
1,0,54,94.3,46,0,3,0,0.4857
0,1,20,91.0,29,1,2,1,0.5639
0,1,36,91.3,39,0,2,0,0.2367
0,0,51,67.6,198,1,1,1,0.3889
0,1,31,52.8,331,1,1,0,0.4993
1,0,38,50.9,340,0,2,1,0.5879
0,1,19,78.3,155,1,3,1,0.6019
0,1,27,90.6,283,1,1,0,0.4793
0,0,59,94.5,58,1,2,0,0.2858
0,1,34,60.9,335,1,3,1,0.6163
1,1,19,62.7,329,1,3,0,0.9509
1,0,44,50.5,213,1,2,0,0.5663
0,1,18,87.6,262,1,2,1,0.5693
1,1,53,60.2,323,0,3,1,0.7503
0,1,50,71.5,23,0,3,0,0.284
0,1,39,96.1,353,0,2,0,0.287
0,0,52,86.4,296,1,2,1,0.3783
1,1,51,47.9,238,0,3,0,0.723
0,1,35,45.4,53,1,1,1,0.5521
1,1,53,88.3,269,1,3,1,0.9452
1,1,20,75.4,171,0,3,1,0.7996
0,1,61,84.6,304,1,3,1,0.6635
1,0,33,53.6,318,0,3,1,0.4989
0,1,28,93.0,208,0,1,0,0.2382
1,0,27,87.5,44,0,2,1,0.5533
1,0,59,94.0,327,0,3,1,0.6136
1,0,38,63.8,361,1,2,1,0.796
1,0,42,60.2,249,0,2,0,0.4096
0,1,52,53.3,6,0,2,0,0.287
0,0,23,96.2,258,1,3,1,0.3469
0,1,63,54.7,87,0,3,1,0.4018
0,1,61,51.6,188,1,3,0,0.6123
0,0,25,55.6,29,0,1,1,0.1813
0,0,51,87.4,4,0,2,1,0.1766
0,1,58,93.9,359,1,1,1,0.5544
1,0,63,89.6,199,0,1,0,0.473
1,1,18,76.0,6,0,3,0,0.6505
0,0,20,99.7,166,1,2,0,0.2695
0,1,55,48.8,170,0,2,0,0.3572
1,1,44,92.7,27,0,3,0,0.6569
1,0,30,68.5,107,1,3,1,0.7824
0,0,60,70.0,146,0,1,0,0.0
0,0,64,52.0,283,1,3,1,0.4139
1,0,36,46.8,98,1,1,0,0.6332
1,1,36,62.4,75,0,2,1,0.724
1,0,23,54.6,91,1,1,1,0.69
1,1,64,71.6,229,0,3,0,0.6273
1,1,31,53.1,197,1,2,0,0.8878
0,1,22,52.6,146,0,1,1,0.3349
1,1,60,93.2,63,0,1,1,0.7037
0,0,62,95.7,346,1,2,0,0.3826
1,0,62,98.0,49,1,1,1,0.7763
0,1,53,82.4,9,0,1,1,0.2948
0,1,26,87.4,224,0,1,1,0.3489
0,0,40,91.0,81,0,3,1,0.2403
0,0,49,81.2,181,0,3,0,0.0911
0,1,46,63.2,9,1,3,1,0.651
1,1,62,53.6,359,1,1,0,0.8655
0,1,45,58.1,234,0,2,1,0.4295
1,0,57,91.2,309,0,1,1,0.515
0,0,28,83.3,325,0,1,0,0.0819
1,0,36,70.1,232,1,3,1,0.8074
0,1,18,46.6,234,0,3,0,0.342
0,0,26,59.6,33,0,1,1,0.0628
1,1,19,85.1,42,1,3,0,0.9237
1,0,21,73.2,132,0,1,1,0.5088
1,1,46,69.0,112,0,3,1,0.7663
1,0,21,62.3,53,1,1,1,0.7519
1,1,18,78.4,141,0,1,1,0.6977
0,1,45,98.2,48,0,2,1,0.3228
0,1,35,94.6,266,1,3,0,0.5211
0,0,63,46.7,158,0,2,1,0.2492
1,0,30,71.5,137,1,3,1,0.7208
0,1,57,63.1,20,1,3,1,0.5079
1,1,23,73.1,253,1,3,0,0.8557
0,1,60,78.3,301,0,2,0,0.3306
1,1,64,56.0,222,1,3,0,0.9391
1,1,56,88.0,202,1,1,1,0.9215
0,1,39,71.1,106,0,1,0,0.2296
1,1,47,99.6,73,0,3,1,0.6889
0,1,44,46.4,19,0,3,0,0.276
0,1,25,55.4,276,1,3,1,0.5429
1,0,60,82.9,56,0,3,0,0.5117
0,1,45,83.2,56,0,3,0,0.2541
1,1,19,77.0,68,1,3,1,0.9203
1,1,37,98.5,197,1,2,1,0.8804
0,1,28,67.8,151,1,1,0,0.4459
1,0,31,67.9,207,0,3,0,0.4926
1,1,41,95.1,187,1,2,1,0.9969
0,1,30,74.6,150,0,2,0,0.2837
1,1,25,64.5,46,1,3,0,0.8205
1,1,61,84.5,207,0,2,0,0.6934
1,1,38,79.1,242,1,1,0,0.8338
1,0,39,61.9,179,1,3,1,0.7726
0,1,26,61.4,140,0,3,0,0.2983
0,1,59,66.8,236,1,1,0,0.4196
0,1,60,48.9,7,1,2,0,0.4988
0,0,28,96.8,101,1,3,1,0.411
0,0,33,55.1,159,1,1,1,0.2787
0,0,26,55.7,144,1,1,1,0.3408
1,0,20,80.6,4,0,3,1,0.5968
1,1,53,84.8,327,1,1,1,1.0
1,1,59,85.5,93,1,3,0,0.8498
1,0,30,65.6,216,1,2,0,0.6851
1,0,18,93.0,171,1,3,0,0.6534
0,1,61,74.9,323,0,3,0,0.3495
0,0,28,69.1,137,0,1,0,0.0683
1,1,41,89.6,303,0,1,0,0.6953
0,0,22,58.4,155,0,2,1,0.2441
0,0,19,92.3,260,0,3,1,0.2666
0,0,34,74.6,299,0,2,1,0.1668
0,0,34,94.5,158,1,1,0,0.28
0,0,37,56.1,271,1,2,1,0.4792
1,0,32,96.5,122,1,3,1,0.7949
1,1,21,82.8,278,1,3,1,1.0
0,1,28,79.0,348,0,3,1,0.455
0,1,40,68.2,20,0,1,0,0.2204
0,1,18,97.6,278,0,1,0,0.2983
1,0,59,69.4,207,0,3,1,0.5681
0,1,64,72.4,117,0,1,1,0.271
0,0,21,88.0,122,0,2,1,0.2511
0,0,55,60.7,200,0,2,1,0.2275
0,0,19,61.0,337,1,3,1,0.3479
1,1,62,87.6,300,0,1,0,0.5016
1,0,44,52.1,327,0,3,1,0.5852
0,0,51,90.3,90,1,2,1,0.4096
1,0,30,79.4,80,0,2,0,0.3975
0,0,64,74.6,215,1,1,1,0.3179
1,1,35,57.6,276,0,2,0,0.647
0,0,28,88.3,0,1,1,1,0.3259
1,1,22,89.3,143,1,1,1,0.8911
0,0,46,71.6,249,0,2,1,0.1431
0,1,42,66.4,170,1,2,0,0.4985
0,1,31,58.5,133,1,3,1,0.6187
0,1,65,86.5,75,1,1,1,0.4686
1,1,63,80.2,111,1,3,0,0.8891
1,1,58,56.4,249,0,1,1,0.6986
1,1,55,88.7,266,1,2,1,0.9134
1,1,58,93.5,95,1,1,1,0.905
0,0,54,48.3,240,0,3,1,0.2173
1,0,28,87.5,275,0,1,0,0.4026
1,1,61,91.9,276,1,2,1,0.9135
1,1,49,99.5,291,1,3,1,1.0
1,1,23,58.1,37,0,1,0,0.6481
0,0,23,65.4,311,0,1,1,0.1722
0,0,64,98.1,346,1,1,0,0.2472
1,0,39,50.2,266,0,1,1,0.5631
1,1,20,73.8,273,1,1,0,0.8244
0,1,36,72.9,80,1,2,0,0.4082
0,1,51,78.4,97,0,2,0,0.2907
1,0,58,63.2,44,1,3,0,0.6221
1,1,58,95.9,153,0,1,0,0.6429
1,1,24,59.9,314,0,2,0,0.5626
1,1,33,80.7,133,0,2,0,0.6291
0,0,55,72.3,42,0,1,0,0.0949
0,1,26,59.7,93,1,3,1,0.595
0,1,30,55.4,179,1,1,0,0.4512
0,0,51,97.6,358,1,3,0,0.3126
0,0,63,75.9,255,1,3,1,0.4258
0,0,54,78.2,241,1,2,1,0.3292
1,0,60,88.1,223,0,3,0,0.419
0,1,64,49.5,16,1,2,1,0.5043
1,1,23,84.3,332,1,2,0,0.9331
0,1,55,54.1,116,0,1,0,0.1746
1,0,65,85.7,45,0,1,1,0.449
0,0,21,52.8,168,0,3,1,0.1455
0,0,22,90.8,140,0,1,0,0.1282
1,0,23,82.5,213,1,1,1,0.6864
1,1,30,66.2,224,0,3,1,0.7092
1,1,63,64.7,177,1,1,0,0.7702
1,0,41,53.2,47,0,2,0,0.3757
0,1,45,94.7,98,0,1,1,0.3922
0,1,30,51.5,282,0,1,1,0.3606
0,0,59,71.0,261,1,1,0,0.2103
0,1,35,58.0,57,1,2,0,0.5457
0,1,24,99.8,252,1,3,1,0.6623
1,1,21,77.2,190,0,2,1,0.6983
0,0,48,53.2,0,1,3,0,0.3197
0,0,41,81.7,234,0,2,1,0.1216
1,0,39,99.5,283,1,1,0,0.5344
0,0,38,78.3,284,0,2,1,0.1479
1,1,65,70.2,351,1,3,1,1.0
0,0,59,61.1,155,1,1,1,0.429
0,1,43,50.1,90,0,3,0,0.258
0,1,47,57.6,209,0,1,0,0.264
1,0,52,75.4,323,1,1,1,0.8125
1,0,40,86.5,229,1,2,1,0.7858
1,0,62,93.3,252,1,3,0,0.6555
0,0,57,88.7,242,0,2,1,0.2454
1,1,47,51.9,40,0,3,0,0.7001
0,1,36,87.5,361,1,2,0,0.4738
0,1,49,77.0,122,1,1,1,0.43
1,0,36,70.8,196,1,3,0,0.6353
1,0,39,76.5,149,0,3,0,0.4588
1,0,21,45.4,239,0,2,1,0.4898
0,0,62,48.7,312,0,3,1,0.224
1,1,29,73.9,277,0,2,1,0.8403
0,0,32,54.5,321,0,2,1,0.2316
0,1,32,75.0,42,0,3,1,0.3473
1,1,27,64.5,33,0,2,1,0.6613
0,1,36,94.9,113,0,3,1,0.4614
1,0,25,97.2,1,1,1,1,0.6751
0,0,48,98.9,237,1,2,1,0.421
0,1,26,94.4,246,0,1,0,0.2844
0,0,46,99.2,58,0,2,0,0.0714
1,0,24,83.8,35,0,3,0,0.5741
0,0,25,97.8,231,0,2,1,0.1763
0,1,58,80.3,7,1,2,0,0.4025
0,1,34,89.5,160,1,3,1,0.63
1,1,32,52.3,288,1,1,0,0.8216
0,1,33,82.5,17,1,3,0,0.52
0,1,24,96.2,63,1,1,0,0.4196
1,0,59,74.7,60,0,1,1,0.4707
0,0,36,55.3,82,0,2,1,0.2426
1,1,55,74.0,9,0,2,0,0.6656
1,1,42,83.9,105,0,1,1,0.686
1,1,29,87.3,232,1,3,1,0.9995
0,1,49,73.8,221,1,1,1,0.5856
0,0,64,57.0,277,1,2,1,0.4015
0,1,27,96.0,38,0,3,0,0.2395
0,0,41,87.5,357,1,3,0,0.2319
0,1,21,59.9,320,0,2,1,0.445
0,0,60,89.6,285,1,3,1,0.4194
1,0,54,64.1,132,1,3,1,0.8378
1,0,62,62.2,242,1,1,0,0.5474
1,1,59,92.5,281,0,1,0,0.6433
0,1,56,93.0,119,1,2,1,0.5241
1,1,60,66.9,62,0,1,0,0.6012
1,1,21,45.5,173,0,3,1,0.7435
0,0,53,55.3,30,0,2,1,0.0736
0,1,54,95.0,230,1,2,1,0.6335
1,1,42,94.4,168,1,2,1,0.9607
1,1,58,69.9,139,1,3,1,0.9937
0,1,47,61.7,272,1,1,0,0.5345
1,1,18,61.7,145,0,3,0,0.7087
1,0,46,94.3,193,1,3,0,0.657
0,0,33,62.9,347,0,1,0,0.1826
1,0,54,73.1,243,0,1,0,0.4463
0,1,54,85.2,294,1,3,1,0.5904
0,1,24,56.5,73,0,1,0,0.229
1,0,57,59.0,135,0,3,1,0.5364
1,1,50,64.7,90,1,1,0,0.89
0,0,39,81.0,25,0,3,0,0.1511
0,0,60,90.0,75,1,1,0,0.2572
1,0,44,75.1,34,1,2,0,0.6016
0,0,46,52.3,312,0,1,0,0.1755
1,0,33,69.5,206,1,3,0,0.7397
1,1,38,52.0,276,0,1,1,0.6989
0,1,28,49.9,164,1,1,1,0.5608
1,1,38,77.4,123,1,3,0,0.8939
1,1,26,97.6,221,1,1,0,0.7746
0,0,44,91.1,272,1,2,0,0.266
1,0,56,87.6,353,1,2,1,0.8662
0,0,39,85.0,96,0,2,0,0.077
0,0,32,94.3,81,1,2,0,0.2616
1,1,60,86.4,24,0,1,1,0.7278
0,0,40,79.5,360,1,2,0,0.2634
0,0,46,65.1,60,0,1,1,0.1423
1,0,56,50.6,93,0,2,0,0.4951
1,1,33,70.4,292,0,2,0,0.5793
1,0,20,95.9,364,0,3,1,0.567
1,0,33,77.1,245,0,1,0,0.405
0,0,25,55.1,140,1,1,0,0.2146
0,1,43,80.7,252,0,1,1,0.4257
0,1,59,70.6,295,0,3,1,0.5024
1,0,26,96.2,169,0,1,1,0.5292
0,1,52,53.9,339,1,3,0,0.5422
1,1,24,84.2,325,1,1,0,0.9073
1,0,25,82.5,237,1,2,0,0.6284
1,1,52,99.1,169,1,3,1,0.9799
0,1,65,76.1,350,0,3,1,0.4601
0,0,63,92.9,298,1,3,1,0.4178
1,0,56,46.4,195,1,1,0,0.6002
1,1,53,51.8,344,1,2,1,0.9092
1,0,23,64.0,155,0,3,1,0.6285
1,1,24,79.1,98,1,3,0,0.7647
0,0,29,69.7,296,0,1,1,0.1773
0,1,56,56.1,316,1,1,1,0.5406
1,0,18,77.4,132,0,2,1,0.5268
0,1,60,76.2,352,1,3,0,0.4484
1,1,60,73.8,138,0,3,1,0.823
1,1,42,50.0,263,0,3,0,0.6689
1,1,29,96.0,148,0,3,1,0.7997
1,1,44,77.6,260,1,3,1,0.9866
0,1,40,59.5,33,0,2,0,0.2609
1,1,36,82.8,8,1,3,1,0.9716
0,1,38,62.5,293,1,1,1,0.5142
1,0,38,72.8,42,0,3,0,0.4562
1,1,41,63.8,95,0,3,1,0.692
0,0,30,93.4,11,1,3,0,0.2502
0,0,59,99.7,354,1,3,0,0.3218
0,1,53,53.9,139,0,3,1,0.3817
1,0,32,46.3,286,1,2,0,0.6654
1,0,18,57.1,266,0,1,0,0.3507
0,0,51,77.4,353,0,2,1,0.2465
0,0,59,54.6,282,1,1,1,0.4813
1,0,48,89.6,20,1,1,0,0.6369
1,0,49,67.5,268,1,1,0,0.6419
0,1,53,78.6,249,0,3,1,0.4058
0,1,46,70.1,44,1,2,1,0.5817
1,0,27,94.7,174,0,1,0,0.4353
1,1,38,46.9,280,0,1,1,0.7777
1,0,53,85.1,76,0,3,0,0.5454
1,0,41,80.9,232,1,3,1,0.7512
1,0,44,80.7,319,1,2,1,0.683
0,1,38,67.8,197,1,1,1,0.5844
1,1,35,45.9,354,0,1,1,0.7247
0,1,21,82.9,254,1,1,1,0.5188
1,0,64,90.6,155,0,2,0,0.4081
1,1,35,49.7,3,1,3,0,0.799
1,1,26,69.3,83,1,3,1,0.9704
1,0,47,53.9,196,0,2,0,0.5426
0,1,52,78.6,213,0,3,1,0.4333
1,1,62,88.2,279,0,1,0,0.6043
1,1,47,81.7,144,1,1,1,0.9584
1,1,56,62.5,56,0,2,0,0.64
0,0,63,52.7,153,1,3,1,0.4495
1,0,23,88.7,99,1,2,0,0.728
1,0,31,62.8,199,1,2,1,0.6547
0,0,63,46.2,7,1,3,0,0.2333
1,0,46,76.4,9,0,2,1,0.5036
0,0,49,58.6,123,1,1,1,0.4182
0,1,31,91.3,269,0,2,0,0.2928
1,0,37,52.9,346,1,1,0,0.6709
1,0,26,68.9,26,0,1,0,0.3201
0,1,29,58.9,4,1,2,1,0.6076
1,1,31,82.9,334,1,1,0,0.8342
1,0,40,75.2,132,1,2,0,0.5977
0,1,65,88.5,341,0,2,0,0.3792
0,1,51,70.2,139,1,3,0,0.5615
1,0,33,45.3,263,0,2,1,0.5591
1,1,35,56.8,314,0,1,0,0.6192
1,1,58,100.0,226,0,2,1,0.6706
1,0,57,67.3,59,0,2,1,0.504
0,0,50,79.1,79,0,3,1,0.14
1,1,22,94.8,54,1,3,0,0.86
1,1,56,46.1,93,1,1,1,0.9145
1,0,27,81.3,40,0,1,1,0.5179
0,0,39,60.9,9,1,1,0,0.238
0,1,60,60.4,225,1,1,1,0.6439
1,1,61,57.4,115,0,3,0,0.5954
0,0,50,90.3,339,0,2,0,0.1142
0,0,48,65.5,106,0,3,1,0.2772
1,0,23,48.7,6,0,3,0,0.4823
0,1,53,50.3,20,1,3,1,0.5747
0,0,20,53.2,251,1,2,1,0.4374
1,0,21,94.4,330,0,2,1,0.5376
0,0,44,68.5,100,1,3,0,0.3171
0,1,55,95.4,214,0,2,0,0.3293
1,1,42,90.0,43,0,3,0,0.5828
1,1,54,91.1,222,1,3,0,0.9317
0,0,44,60.8,209,0,1,1,0.2043
1,0,58,59.9,343,1,3,1,0.7075
1,0,53,75.8,213,1,3,1,0.6098
0,0,63,68.0,292,1,3,0,0.2356
0,1,64,73.0,238,1,1,1,0.5686
1,1,53,47.9,64,1,2,1,1.0
1,0,63,98.4,253,1,1,1,0.7605
1,0,59,48.2,5,0,2,0,0.4746
0,0,24,54.8,293,1,1,0,0.3179
0,0,47,82.3,220,1,2,0,0.3176
0,0,64,53.6,312,1,1,0,0.1667
1,1,46,50.9,202,0,3,0,0.7379
0,0,57,53.4,69,1,2,0,0.2475
0,1,58,48.4,64,0,1,1,0.2868
1,1,22,58.8,251,1,1,1,0.8992
0,0,23,59.9,182,1,1,1,0.4005
1,1,61,72.4,111,0,2,1,0.7335
1,1,24,69.1,251,0,3,0,0.6916
1,0,56,71.1,290,1,1,1,0.7216
1,0,49,78.9,279,1,2,0,0.7228
1,0,32,57.7,293,1,2,0,0.5703
0,0,30,52.4,2,0,3,1,0.2004
1,1,35,93.3,178,1,3,0,0.9064
1,0,27,79.9,188,1,3,0,0.6872
1,1,57,48.3,167,1,2,1,1.0
1,1,28,97.9,53,1,2,1,0.9344
0,1,57,83.1,65,1,3,1,0.591
0,0,57,53.3,114,0,1,1,0.1162
0,1,64,98.3,315,0,3,1,0.3628
0,1,19,65.1,270,1,3,1,0.6048
1,0,44,99.1,213,1,3,1,0.7179
1,1,62,50.7,109,0,3,0,0.6593
1,1,61,53.8,182,0,1,0,0.5131
0,0,25,81.2,259,1,1,1,0.373
1,1,55,46.2,23,0,3,0,0.6322
0,1,33,46.0,338,1,2,0,0.573
1,1,41,88.6,93,1,2,0,0.858
1,0,40,54.2,255,1,1,1,0.7773
0,1,31,95.5,213,0,3,0,0.3322
1,0,44,68.4,358,1,2,0,0.7123
1,0,27,93.1,39,0,1,1,0.4913
1,0,45,68.0,282,0,1,0,0.3793
1,1,42,74.2,36,0,1,1,0.6636
1,1,19,62.4,256,0,1,0,0.6464
0,1,62,81.2,203,0,3,0,0.352
1,1,50,62.5,210,0,1,0,0.6243
1,0,63,57.3,122,0,2,0,0.4374
0,1,52,49.5,294,0,3,0,0.3518
1,1,64,48.2,285,0,1,1,0.6801
1,0,58,61.8,275,0,2,0,0.462
1,1,30,85.5,243,0,2,1,0.7338
1,0,22,56.3,249,0,2,1,0.5423
1,0,22,61.5,142,1,3,1,0.6734
1,0,39,94.8,248,0,3,1,0.6037
0,0,51,80.2,319,1,2,0,0.2426
0,1,18,95.6,66,0,3,1,0.343
1,0,34,95.1,121,1,1,1,0.72
1,0,26,48.5,234,0,1,0,0.3325
1,1,27,97.5,281,0,1,0,0.6607
1,0,32,47.8,219,1,3,1,0.7412
1,0,62,95.9,125,0,3,1,0.5955
0,1,46,75.1,261,1,3,0,0.4687
1,0,42,74.3,237,0,2,1,0.5232
0,1,38,84.2,31,0,1,1,0.3756
1,1,34,93.4,202,0,2,1,0.7322
0,0,44,78.9,272,1,2,1,0.3572
0,1,45,68.4,173,1,1,0,0.4795
0,0,40,51.2,308,1,3,0,0.2151
0,1,56,88.4,237,0,2,0,0.3557
1,1,53,52.1,355,1,2,1,0.9092
1,0,20,85.0,109,0,3,0,0.54
1,0,50,74.0,70,0,3,0,0.4958
1,1,24,66.2,143,1,1,1,0.8879
1,0,22,78.7,205,1,2,1,0.7663
0,0,43,87.5,356,0,1,1,0.0911
1,0,34,96.8,240,0,2,1,0.5101
0,1,34,59.6,90,0,1,0,0.2209
1,0,64,97.1,157,1,1,1,0.7226
0,1,20,97.9,206,1,3,1,0.6263
1,1,20,89.7,56,1,2,0,0.8092
0,1,51,93.5,55,1,1,0,0.4174
0,0,25,83.1,166,1,3,0,0.3131
1,0,62,47.2,126,1,3,0,0.6658
0,0,23,76.6,17,0,3,1,0.238
0,0,54,86.1,74,1,2,0,0.2957
1,0,62,96.8,277,1,1,0,0.6432
0,0,39,76.4,258,0,2,0,0.1784
0,1,50,88.7,23,0,2,0,0.294
1,1,24,83.8,307,0,3,0,0.6977
0,0,57,60.4,66,1,2,0,0.3124
0,1,36,53.5,122,0,2,1,0.3751
0,1,65,86.3,286,1,1,1,0.5727
0,1,63,57.9,52,1,3,0,0.5733
1,0,27,58.5,120,0,3,0,0.4752
1,1,40,80.4,185,1,1,0,0.8434
1,1,19,88.4,286,0,2,1,0.8183
1,1,38,77.0,243,1,1,0,0.9065
1,0,41,93.7,75,0,1,0,0.3045
1,1,65,56.6,83,1,2,0,0.7449
0,0,30,58.9,363,1,3,0,0.2935
0,0,22,80.0,311,0,1,0,0.0
0,0,35,90.6,291,0,2,1,0.3795
1,0,28,74.7,306,1,3,0,0.7489
1,1,54,45.6,146,1,1,1,0.8764
0,1,49,82.2,336,1,1,0,0.4857
0,1,45,89.7,359,0,3,0,0.3086
1,1,39,60.2,4,0,1,1,0.6229
0,1,62,48.0,100,0,1,1,0.2357
1,1,45,73.5,99,0,2,0,0.5406
0,1,18,47.3,172,1,1,0,0.496
1,1,23,67.9,107,1,1,1,0.8696
0,0,28,46.0,269,1,2,1,0.3569
1,0,59,57.4,27,1,2,1,0.8126
0,1,50,66.4,244,0,3,1,0.4532
1,0,33,51.1,264,0,3,0,0.5478
0,0,30,51.3,314,0,3,0,0.1087
0,0,38,90.5,37,0,2,1,0.2271
0,1,65,47.3,92,1,1,0,0.4746
1,0,64,82.9,152,1,1,1,0.6341
0,0,56,89.8,327,0,1,0,0.0781
0,1,63,52.2,47,1,1,1,0.4421
1,1,41,55.7,129,1,2,0,0.8217
0,1,60,80.3,5,1,3,1,0.5618
0,0,44,62.4,60,0,3,1,0.229
0,0,62,71.2,257,1,3,1,0.4169
0,1,54,91.0,338,0,2,1,0.475
0,1,20,52.6,268,0,3,0,0.3239
0,1,29,79.1,304,1,2,1,0.6171
0,1,24,96.8,244,0,1,0,0.2869
1,1,37,48.2,7,0,2,0,0.6
0,0,32,48.3,264,0,2,1,0.2652
1,1,18,75.5,150,0,3,1,0.8147
0,0,27,97.8,199,0,1,0,0.0791
1,1,31,57.1,328,0,2,0,0.6362
1,0,32,63.2,267,0,2,0,0.3957
0,0,51,50.4,216,0,2,0,0.097
1,1,42,64.9,337,0,2,1,0.7566
0,0,48,47.4,209,0,3,0,0.0861
1,0,27,66.4,362,1,3,1,0.7848
1,1,54,75.6,170,1,3,0,0.8127
1,0,23,98.6,100,0,1,0,0.4777
1,0,23,90.0,59,0,3,0,0.5073
0,0,45,90.2,322,1,2,1,0.3471
0,1,55,57.5,28,0,2,1,0.3833
1,1,31,49.8,152,0,1,0,0.5042
1,0,30,78.2,65,1,1,0,0.5764
0,0,30,73.7,238,1,2,0,0.2887
1,1,27,73.4,4,1,3,1,0.9119
1,1,33,51.0,123,0,3,0,0.6246
0,0,56,72.2,94,1,2,1,0.3911
1,0,52,53.3,4,1,1,1,0.6601
1,0,32,68.2,84,1,2,0,0.6582
1,1,40,48.4,239,0,1,0,0.6827
0,0,54,92.1,48,1,3,1,0.4237
1,0,25,45.7,25,1,3,1,0.8212
1,0,43,96.7,326,0,2,0,0.4235
0,1,39,92.5,97,0,3,1,0.4131
0,0,22,86.4,269,0,2,0,0.1587
0,0,51,99.0,273,0,2,0,0.0934
0,0,44,48.0,312,0,1,1,0.1903
0,1,36,80.3,235,0,2,0,0.248
1,0,60,91.7,208,0,2,1,0.6289
1,0,60,52.0,24,1,3,1,0.7154
1,1,52,77.2,325,1,1,0,0.8374
1,0,62,66.7,132,0,1,0,0.3666
1,1,37,69.0,180,1,1,1,0.8463
0,1,64,95.2,84,1,3,1,0.6326
0,1,55,74.6,245,0,1,0,0.3538
0,1,30,50.1,38,1,3,1,0.5666
0,1,35,96.5,250,1,1,1,0.5148
1,1,35,55.2,113,1,2,0,0.8027
0,0,18,94.1,266,1,1,1,0.3517
1,1,49,98.4,101,1,3,0,0.884
1,0,42,93.3,226,1,3,0,0.5851
0,1,38,82.2,253,1,2,1,0.6576
1,0,44,85.9,226,0,2,0,0.5167
0,0,28,83.5,248,0,3,0,0.1527
0,1,65,70.3,280,1,1,1,0.5166
0,0,18,60.1,157,1,2,0,0.3425
0,0,36,60.7,1,0,2,1,0.1429
0,1,49,85.2,211,1,1,1,0.5708
1,0,25,79.4,35,0,3,0,0.4523
1,0,36,77.2,36,1,2,1,0.6614
1,1,33,80.9,257,1,2,1,1.0
0,0,52,87.6,239,0,3,1,0.1669
1,0,19,86.2,363,0,1,0,0.4337
1,1,29,50.8,90,1,1,0,0.803
1,0,46,65.0,95,1,2,0,0.6326
0,0,27,59.5,186,0,3,1,0.2377
0,1,39,74.6,259,1,1,1,0.5692
1,0,51,48.4,218,1,3,1,0.7995
1,1,38,86.9,349,1,2,0,0.8147
1,1,54,50.9,194,0,1,0,0.551
1,0,22,59.9,45,1,3,1,0.8119
0,0,23,88.1,364,0,3,1,0.2736
1,1,49,47.8,357,1,2,1,0.9576
1,1,20,81.3,64,1,1,0,0.8579
1,1,27,95.8,226,1,2,0,0.8738
0,1,22,79.0,55,1,2,0,0.5107
0,0,41,84.2,203,0,1,1,0.2355
1,1,37,88.6,34,0,3,0,0.6614
0,0,54,57.2,118,1,3,1,0.3974
0,0,48,77.0,237,1,3,0,0.3115
0,0,64,62.0,100,1,1,0,0.1418
1,0,34,58.7,278,0,2,0,0.4028
0,0,41,55.6,224,1,3,0,0.3684
1,0,35,77.2,333,0,3,1,0.5547
0,0,43,88.7,43,0,1,1,0.1186
0,0,59,93.2,0,1,1,1,0.3693
1,1,24,68.6,218,0,2,0,0.6533
1,0,60,65.5,215,1,2,1,0.7556
0,0,31,82.8,139,0,3,0,0.1866
0,0,58,87.9,275,1,3,1,0.4749
1,1,19,58.9,111,0,1,1,0.5945
0,0,47,61.4,242,1,2,0,0.3804
1,0,34,74.3,353,0,3,1,0.5826
1,0,37,69.4,5,0,1,0,0.4158
1,0,27,83.8,276,1,2,1,0.7645
0,1,41,72.7,102,1,2,0,0.4396
0,1,61,51.1,300,0,2,0,0.329
1,0,29,54.1,69,0,1,1,0.4628
0,0,44,94.6,360,0,2,1,0.1973
1,1,32,57.5,186,0,1,0,0.645
0,1,26,47.8,157,0,1,0,0.2175
0,1,35,85.2,137,1,1,0,0.3537
0,1,65,82.6,330,0,2,1,0.369
0,1,24,78.0,256,0,3,1,0.4983
1,1,45,72.6,82,0,3,1,0.809
0,0,63,98.3,73,0,1,0,0.0683
1,0,53,51.6,13,1,1,0,0.6039
