year,month,district,blood_group,registrations,emergency_requests,demand
2024,5,Krishnagiri,A+,33,2,38
2024,5,Krishnagiri,A-,29,8,38
2024,5,Krishnagiri,B+,59,7,84
2024,5,Krishnagiri,B-,45,1,30
2024,5,Krishnagiri,AB+,63,0,48
2024,5,Krishnagiri,AB-,50,11,48
2024,5,Krishnagiri,O+,23,0,35
2024,5,Krishnagiri,O-,22,6,31
2024,5,Dindigul,A+,36,2,48
2024,5,Dindigul,A-,69,0,54
2024,5,Dindigul,B+,49,7,67
2024,5,Dindigul,B-,8,14,36
2024,5,Dindigul,AB+,27,8,28
2024,5,Dindigul,AB-,25,5,19
2024,5,Dindigul,O+,79,4,116
2024,5,Dindigul,O-,35,0,37
2024,5,Thanjavur,A+,31,9,69
2024,5,Thanjavur,A-,62,0,47
2024,5,Thanjavur,B+,76,7,94
2024,5,Thanjavur,B-,30,9,32
2024,5,Thanjavur,AB+,48,10,45
2024,5,Thanjavur,AB-,56,6,39
2024,5,Thanjavur,O+,59,0,73
2024,5,Thanjavur,O-,22,10,47
2024,5,Karur,A+,63,12,104
2024,5,Karur,A-,35,10,50
2024,5,Karur,B+,12,10,40
2024,5,Karur,B-,55,7,55
2024,5,Karur,AB+,13,13,43
2024,5,Karur,AB-,37,9,40
2024,5,Karur,O+,35,4,53
2024,5,Karur,O-,52,9,75
2024,6,Chennai,A+,78,3,84
2024,6,Chennai,A-,65,7,71
2024,6,Chennai,B+,33,6,54
2024,6,Chennai,B-,24,3,29
2024,6,Chennai,AB+,41,0,23
2024,6,Chennai,AB-,53,10,38
2024,6,Chennai,O+,62,9,114
2024,6,Chennai,O-,19,6,32
2024,6,Coimbatore,A+,49,0,58
2024,6,Coimbatore,A-,38,7,46
2024,6,Coimbatore,B+,12,7,41
2024,6,Coimbatore,B-,58,6,46
2024,6,Coimbatore,AB+,64,12,63
2024,6,Coimbatore,AB-,50,1,28
2024,6,Coimbatore,O+,72,6,105
2024,6,Coimbatore,O-,28,14,63
2024,6,Madurai,A+,76,3,92
2024,6,Madurai,A-,29,1,23
2024,6,Madurai,B+,22,2,32
2024,6,Madurai,B-,50,10,57
2024,6,Madurai,AB+,43,13,61
2024,6,Madurai,AB-,42,6,38
2024,6,Madurai,O+,9,0,9
2024,6,Madurai,O-,54,9,69
2024,6,Salem,A+,38,4,51
2024,6,Salem,A-,49,11,59
2024,6,Salem,B+,23,7,40
2024,6,Salem,B-,18,5,22
2024,6,Salem,AB+,16,0,15
2024,6,Salem,AB-,7,6,14
2024,6,Salem,O+,31,11,75
2024,6,Salem,O-,29,14,73
2024,6,Trichy,A+,31,14,86
2024,6,Trichy,A-,79,10,85
2024,6,Trichy,B+,57,13,100
2024,6,Trichy,B-,76,12,77
2024,6,Trichy,AB+,55,14,63
2024,6,Trichy,AB-,78,3,42
2024,6,Trichy,O+,28,5,47
2024,6,Trichy,O-,26,11,51
2024,6,Vellore,A+,15,2,18
2024,6,Vellore,A-,39,0,31
2024,6,Vellore,B+,53,1,60
2024,6,Vellore,B-,9,6,27
2024,6,Vellore,AB+,55,4,42
2024,6,Vellore,AB-,40,13,34
2024,6,Vellore,O+,27,7,56
2024,6,Vellore,O-,42,14,76
2024,6,Erode,A+,51,0,55
2024,6,Erode,A-,72,13,80
2024,6,Erode,B+,29,3,39
2024,6,Erode,B-,56,6,48
2024,6,Erode,AB+,60,6,49
2024,6,Erode,AB-,62,6,44
2024,6,Erode,O+,14,11,61
2024,6,Erode,O-,40,6,52
2024,6,Tirunelveli,A+,7,7,37
2024,6,Tirunelveli,A-,17,9,28
2024,6,Tirunelveli,B+,7,14,59
2024,6,Tirunelveli,B-,6,12,33
2024,6,Tirunelveli,AB+,21,5,28
2024,6,Tirunelveli,AB-,9,5,9
2024,6,Tirunelveli,O+,27,14,84
2024,6,Tirunelveli,O-,33,0,37
2024,6,Thoothukudi,A+,39,4,60
2024,6,Thoothukudi,A-,52,14,72
2024,6,Thoothukudi,B+,57,0,52
2024,6,Thoothukudi,B-,79,0,50
2024,6,Thoothukudi,AB+,74,13,68
2024,6,Thoothukudi,AB-,74,1,33
2024,6,Thoothukudi,O+,42,13,96
2024,6,Thoothukudi,O-,58,7,78
2024,6,Namakkal,A+,20,7,48
2024,6,Namakkal,A-,26,14,59
2024,6,Namakkal,B+,5,5,26
2024,6,Namakkal,B-,37,3,38
2024,6,Namakkal,AB+,61,5,46
2024,6,Namakkal,AB-,62,3,31
2024,6,Namakkal,O+,14,6,44
2024,6,Namakkal,O-,61,5,67
2024,6,Dharmapuri,A+,35,3,50
2024,6,Dharmapuri,A-,17,10,34
2024,6,Dharmapuri,B+,77,7,100
2024,6,Dharmapuri,B-,14,1,12
2024,6,Dharmapuri,AB+,38,1,30
2024,6,Dharmapuri,AB-,5,4,13
2024,6,Dharmapuri,O+,11,1,15
2024,6,Dharmapuri,O-,5,0,1
2024,6,Krishnagiri,A+,72,0,80
2024,6,Krishnagiri,A-,73,5,66
2024,6,Krishnagiri,B+,72,6,85
2024,6,Krishnagiri,B-,13,12,41
2024,6,Krishnagiri,AB+,77,3,58
2024,6,Krishnagiri,AB-,6,14,20
2024,6,Krishnagiri,O+,55,9,95
2024,6,Krishnagiri,O-,45,13,81
2024,6,Dindigul,A+,56,4,66
2024,6,Dindigul,A-,60,6,57
2024,6,Dindigul,B+,43,7,60
2024,6,Dindigul,B-,64,7,56
2024,6,Dindigul,AB+,40,0,20
2024,6,Dindigul,AB-,8,8,13
2024,6,Dindigul,O+,57,14,116
2024,6,Dindigul,O-,9,10,41
2024,6,Thanjavur,A+,15,14,57
2024,6,Thanjavur,A-,47,5,50
2024,6,Thanjavur,B+,15,8,44
2024,6,Thanjavur,B-,65,11,70
2024,6,Thanjavur,AB+,39,8,48
2024,6,Thanjavur,AB-,40,4,25
2024,6,Thanjavur,O+,40,11,94
2024,6,Thanjavur,O-,16,9,43
2024,6,Karur,A+,49,5,69
2024,6,Karur,A-,12,10,38
2024,6,Karur,B+,21,5,44
2024,6,Karur,B-,45,14,54
2024,6,Karur,AB+,78,11,70
2024,6,Karur,AB-,29,14,32
2024,6,Karur,O+,41,10,85
2024,6,Karur,O-,63,7,70
2024,7,Chennai,A+,61,12,87
2024,7,Chennai,A-,64,12,56
2024,7,Chennai,B+,48,6,52
2024,7,Chennai,B-,73,12,55
2024,7,Chennai,AB+,38,1,23
2024,7,Chennai,AB-,25,2,9
2024,7,Chennai,O+,46,6,66
2024,7,Chennai,O-,17,10,30
2024,7,Coimbatore,A+,75,14,90
2024,7,Coimbatore,A-,49,3,26
2024,7,Coimbatore,B+,64,1,49
2024,7,Coimbatore,B-,51,0,24
2024,7,Coimbatore,AB+,39,7,31
2024,7,Coimbatore,AB-,64,6,31
2024,7,Coimbatore,O+,69,8,83
2024,7,Coimbatore,O-,28,1,15
2024,7,Madurai,A+,79,12,87
2024,7,Madurai,A-,51,7,47
2024,7,Madurai,B+,33,14,60
2024,7,Madurai,B-,11,14,34
2024,7,Madurai,AB+,64,7,49
2024,7,Madurai,AB-,65,12,43
2024,7,Madurai,O+,68,9,92
2024,7,Madurai,O-,73,6,64
2024,7,Salem,A+,41,13,60
2024,7,Salem,A-,6,9,17
2024,7,Salem,B+,39,9,58
2024,7,Salem,B-,10,0,7
2024,7,Salem,AB+,78,1,41
2024,7,Salem,AB-,13,0,1
2024,7,Salem,O+,63,8,86
2024,7,Salem,O-,17,5,25
2024,7,Trichy,A+,67,10,79
2024,7,Trichy,A-,50,5,45
2024,7,Trichy,B+,70,5,66
2024,7,Trichy,B-,21,14,33
2024,7,Trichy,AB+,19,5,19
2024,7,Trichy,AB-,38,13,24
2024,7,Trichy,O+,38,8,57
2024,7,Trichy,O-,54,4,39
2024,7,Vellore,A+,46,13,75
2024,7,Vellore,A-,73,6,52
2024,7,Vellore,B+,32,13,59
2024,7,Vellore,B-,54,0,29
2024,7,Vellore,AB+,15,14,31
2024,7,Vellore,AB-,35,4,16
2024,7,Vellore,O+,37,8,65
2024,7,Vellore,O-,7,0,11
2024,7,Erode,A+,32,3,39
2024,7,Erode,A-,28,9,35
2024,7,Erode,B+,41,14,67
2024,7,Erode,B-,32,4,16
2024,7,Erode,AB+,17,10,22
2024,7,Erode,AB-,60,7,38
2024,7,Erode,O+,68,2,65
2024,7,Erode,O-,31,11,51
2024,7,Tirunelveli,A+,45,2,35
2024,7,Tirunelveli,A-,33,10,44
2024,7,Tirunelveli,B+,55,10,65
2024,7,Tirunelveli,B-,35,8,36
2024,7,Tirunelveli,AB+,74,13,60
2024,7,Tirunelveli,AB-,44,6,25
2024,7,Tirunelveli,O+,63,10,83
2024,7,Tirunelveli,O-,8,12,26
2024,7,Thoothukudi,A+,24,4,25
2024,7,Thoothukudi,A-,18,12,38
2024,7,Thoothukudi,B+,53,12,65
2024,7,Thoothukudi,B-,28,13,43
2024,7,Thoothukudi,AB+,79,8,59
2024,7,Thoothukudi,AB-,60,12,43
2024,7,Thoothukudi,O+,75,10,106
2024,7,Thoothukudi,O-,46,0,36
2024,7,Namakkal,A+,76,14,94
2024,7,Namakkal,A-,26,3,17
2024,7,Namakkal,B+,49,8,56
2024,7,Namakkal,B-,50,10,49
2024,7,Namakkal,AB+,16,3,13
2024,7,Namakkal,AB-,59,4,35
2024,7,Namakkal,O+,42,7,63
2024,7,Namakkal,O-,74,7,64
2024,7,Dharmapuri,A+,54,5,63
2024,7,Dharmapuri,A-,13,12,24
2024,7,Dharmapuri,B+,39,8,54
2024,7,Dharmapuri,B-,35,6,21
2024,7,Dharmapuri,AB+,47,12,39
2024,7,Dharmapuri,AB-,11,4,12
2024,7,Dharmapuri,O+,10,8,29
2024,7,Dharmapuri,O-,74,12,75
2024,7,Krishnagiri,A+,21,5,30
2024,7,Krishnagiri,A-,33,6,25
2024,7,Krishnagiri,B+,24,9,45
2024,7,Krishnagiri,B-,33,6,34
2024,7,Krishnagiri,AB+,38,4,31
2024,7,Krishnagiri,AB-,10,3,2
2024,7,Krishnagiri,O+,47,10,67
2024,7,Krishnagiri,O-,65,1,53
2024,7,Dindigul,A+,25,6,31
2024,7,Dindigul,A-,35,0,19
2024,7,Dindigul,B+,75,0,54
2024,7,Dindigul,B-,26,6,28
2024,7,Dindigul,AB+,67,7,51
2024,7,Dindigul,AB-,50,8,35
2024,7,Dindigul,O+,49,9,77
2024,7,Dindigul,O-,17,14,40
2024,7,Thanjavur,A+,41,13,69
2024,7,Thanjavur,A-,18,4,21
2024,7,Thanjavur,B+,18,1,11
2024,7,Thanjavur,B-,37,1,15
2024,7,Thanjavur,AB+,57,8,41
2024,7,Thanjavur,AB-,49,4,27
2024,7,Thanjavur,O+,56,14,92
2024,7,Thanjavur,O-,51,9,54
2024,7,Karur,A+,17,2,24
2024,7,Karur,A-,49,7,45
2024,7,Karur,B+,39,12,57
2024,7,Karur,B-,41,8,28
2024,7,Karur,AB+,7,3,4
2024,7,Karur,AB-,62,5,36
2024,7,Karur,O+,28,13,64
2024,7,Karur,O-,21,9,37
2024,8,Chennai,A+,25,12,59
2024,8,Chennai,A-,67,11,52
2024,8,Chennai,B+,48,7,56
2024,8,Chennai,B-,70,4,46
2024,8,Chennai,AB+,71,14,64
2024,8,Chennai,AB-,28,7,18
2024,8,Chennai,O+,55,2,57
2024,8,Chennai,O-,8,9,33
2024,8,Coimbatore,A+,35,0,35
2024,8,Coimbatore,A-,76,7,61
2024,8,Coimbatore,B+,18,11,45
2024,8,Coimbatore,B-,38,6,25
2024,8,Coimbatore,AB+,31,9,34
2024,8,Coimbatore,AB-,36,10,20
2024,8,Coimbatore,O+,57,3,57
2024,8,Coimbatore,O-,75,0,57
2024,8,Madurai,A+,74,10,80
2024,8,Madurai,A-,59,8,54
2024,8,Madurai,B+,66,0,44
2024,8,Madurai,B-,52,8,41
2024,8,Madurai,AB+,72,11,57
2024,8,Madurai,AB-,59,11,35
2024,8,Madurai,O+,56,8,77
2024,8,Madurai,O-,12,7,27
2024,8,Salem,A+,69,1,58
2024,8,Salem,A-,49,6,45
2024,8,Salem,B+,21,1,13
2024,8,Salem,B-,71,11,59
2024,8,Salem,AB+,72,3,42
2024,8,Salem,AB-,39,2,19
2024,8,Salem,O+,56,5,69
2024,8,Salem,O-,32,9,37
2024,8,Trichy,A+,28,10,46
2024,8,Trichy,A-,42,8,33
2024,8,Trichy,B+,19,6,32
2024,8,Trichy,B-,8,9,27
2024,8,Trichy,AB+,43,8,42
2024,8,Trichy,AB-,51,9,35
2024,8,Trichy,O+,53,4,59
2024,8,Trichy,O-,66,12,73
2024,8,Vellore,A+,12,5,26
2024,8,Vellore,A-,40,4,30
2024,8,Vellore,B+,49,1,35
2024,8,Vellore,B-,67,6,37
2024,8,Vellore,AB+,36,11,37
2024,8,Vellore,AB-,47,14,40
2024,8,Vellore,O+,6,12,39
2024,8,Vellore,O-,18,9,40
2024,8,Erode,A+,14,7,28
2024,8,Erode,A-,57,9,49
2024,8,Erode,B+,62,5,55
2024,8,Erode,B-,66,8,49
2024,8,Erode,AB+,67,3,44
2024,8,Erode,AB-,38,13,27
2024,8,Erode,O+,38,5,51
2024,8,Erode,O-,39,14,53
2024,8,Tirunelveli,A+,24,11,46
2024,8,Tirunelveli,A-,42,4,31
2024,8,Tirunelveli,B+,14,3,17
2024,8,Tirunelveli,B-,13,5,18
2024,8,Tirunelveli,AB+,20,10,27
2024,8,Tirunelveli,AB-,8,11,16
2024,8,Tirunelveli,O+,27,9,51
2024,8,Tirunelveli,O-,70,11,69
2024,8,Thoothukudi,A+,23,3,31
2024,8,Thoothukudi,A-,28,10,39
2024,8,Thoothukudi,B+,6,8,24
2024,8,Thoothukudi,B-,5,10,15
2024,8,Thoothukudi,AB+,64,14,61
2024,8,Thoothukudi,AB-,28,1,15
2024,8,Thoothukudi,O+,21,13,65
2024,8,Thoothukudi,O-,23,11,43
2024,8,Namakkal,A+,16,11,37
2024,8,Namakkal,A-,70,3,43
2024,8,Namakkal,B+,5,9,26
2024,8,Namakkal,B-,59,0,32
2024,8,Namakkal,AB+,19,14,33
2024,8,Namakkal,AB-,33,1,14
2024,8,Namakkal,O+,38,13,71
2024,8,Namakkal,O-,41,9,55
2024,8,Dharmapuri,A+,23,6,34
2024,8,Dharmapuri,A-,10,6,13
2024,8,Dharmapuri,B+,59,12,72
2024,8,Dharmapuri,B-,29,1,12
2024,8,Dharmapuri,AB+,8,7,10
2024,8,Dharmapuri,AB-,70,1,34
2024,8,Dharmapuri,O+,54,10,74
2024,8,Dharmapuri,O-,42,11,52
2024,8,Krishnagiri,A+,26,9,38
2024,8,Krishnagiri,A-,61,13,56
2024,8,Krishnagiri,B+,13,14,44
2024,8,Krishnagiri,B-,33,4,26
2024,8,Krishnagiri,AB+,64,6,45
2024,8,Krishnagiri,AB-,76,12,47
2024,8,Krishnagiri,O+,57,13,96
2024,8,Krishnagiri,O-,12,9,30
2024,8,Dindigul,A+,25,7,46
2024,8,Dindigul,A-,13,13,25
2024,8,Dindigul,B+,59,14,77
2024,8,Dindigul,B-,15,1,14
2024,8,Dindigul,AB+,35,1,24
2024,8,Dindigul,AB-,66,6,27
2024,8,Dindigul,O+,62,3,72
2024,8,Dindigul,O-,71,3,57
2024,8,Thanjavur,A+,57,13,82
2024,8,Thanjavur,A-,26,14,46
2024,8,Thanjavur,B+,50,4,44
2024,8,Thanjavur,B-,7,2,15
2024,8,Thanjavur,AB+,28,8,30
2024,8,Thanjavur,AB-,52,9,31
2024,8,Thanjavur,O+,11,13,44
2024,8,Thanjavur,O-,19,11,35
2024,8,Karur,A+,78,6,75
2024,8,Karur,A-,63,9,50
2024,8,Karur,B+,26,11,45
2024,8,Karur,B-,23,0,19
2024,8,Karur,AB+,52,6,43
2024,8,Karur,AB-,36,5,26
2024,8,Karur,O+,17,5,34
2024,8,Karur,O-,48,7,52
2024,9,Chennai,A+,66,12,84
2024,9,Chennai,A-,76,0,42
2024,9,Chennai,B+,53,6,48
2024,9,Chennai,B-,23,9,21
2024,9,Chennai,AB+,62,0,28
2024,9,Chennai,AB-,76,11,40
2024,9,Chennai,O+,24,12,61
2024,9,Chennai,O-,35,1,30
2024,9,Coimbatore,A+,7,1,6
2024,9,Coimbatore,A-,25,8,24
2024,9,Coimbatore,B+,46,13,69
2024,9,Coimbatore,B-,34,12,33
2024,9,Coimbatore,AB+,59,3,42
2024,9,Coimbatore,AB-,75,0,30
2024,9,Coimbatore,O+,67,12,91
2024,9,Coimbatore,O-,57,7,55
2024,9,Madurai,A+,74,14,99
2024,9,Madurai,A-,54,3,43
2024,9,Madurai,B+,76,1,57
2024,9,Madurai,B-,34,6,28
2024,9,Madurai,AB+,28,11,33
2024,9,Madurai,AB-,61,1,23
2024,9,Madurai,O+,29,12,58
2024,9,Madurai,O-,29,1,24
2024,9,Salem,A+,74,13,91
2024,9,Salem,A-,40,3,32
2024,9,Salem,B+,22,14,57
2024,9,Salem,B-,20,11,35
2024,9,Salem,AB+,51,5,36
2024,9,Salem,AB-,34,3,23
2024,9,Salem,O+,20,0,21
2024,9,Salem,O-,31,12,54
2024,9,Trichy,A+,32,3,33
2024,9,Trichy,A-,55,4,35
2024,9,Trichy,B+,77,0,51
2024,9,Trichy,B-,31,4,16
2024,9,Trichy,AB+,42,12,39
2024,9,Trichy,AB-,39,3,14
2024,9,Trichy,O+,9,8,39
2024,9,Trichy,O-,30,13,45
2024,9,Vellore,A+,70,12,94
2024,9,Vellore,A-,49,5,39
2024,9,Vellore,B+,5,8,27
2024,9,Vellore,B-,20,13,34
2024,9,Vellore,AB+,23,2,16
2024,9,Vellore,AB-,52,11,31
2024,9,Vellore,O+,39,5,50
2024,9,Vellore,O-,15,10,31
2024,9,Erode,A+,30,11,54
2024,9,Erode,A-,54,9,49
2024,9,Erode,B+,48,14,69
2024,9,Erode,B-,28,12,37
2024,9,Erode,AB+,61,0,36
2024,9,Erode,AB-,5,10,11
2024,9,Erode,O+,35,11,61
2024,9,Erode,O-,43,14,59
2024,9,Tirunelveli,A+,32,2,29
2024,9,Tirunelveli,A-,48,0,20
2024,9,Tirunelveli,B+,16,11,36
2024,9,Tirunelveli,B-,76,3,50
2024,9,Tirunelveli,AB+,34,6,22
2024,9,Tirunelveli,AB-,10,5,8
2024,9,Tirunelveli,O+,34,12,75
2024,9,Tirunelveli,O-,12,10,24
2024,9,Thoothukudi,A+,47,11,70
2024,9,Thoothukudi,A-,49,9,40
2024,9,Thoothukudi,B+,58,13,73
2024,9,Thoothukudi,B-,69,6,40
2024,9,Thoothukudi,AB+,29,4,19
2024,9,Thoothukudi,AB-,16,0,5
2024,9,Thoothukudi,O+,60,0,60
2024,9,Thoothukudi,O-,30,8,45
2024,9,Namakkal,A+,60,5,62
2024,9,Namakkal,A-,55,3,32
2024,9,Namakkal,B+,16,0,6
2024,9,Namakkal,B-,5,2,1
2024,9,Namakkal,AB+,62,6,46
2024,9,Namakkal,AB-,76,1,36
2024,9,Namakkal,O+,8,7,33
2024,9,Namakkal,O-,30,0,24
2024,9,Dharmapuri,A+,44,1,33
2024,9,Dharmapuri,A-,77,9,64
2024,9,Dharmapuri,B+,46,1,31
2024,9,Dharmapuri,B-,25,2,23
2024,9,Dharmapuri,AB+,31,9,36
2024,9,Dharmapuri,AB-,51,12,36
2024,9,Dharmapuri,O+,13,10,46
2024,9,Dharmapuri,O-,16,14,43
2024,9,Krishnagiri,A+,70,2,60
2024,9,Krishnagiri,A-,31,8,39
2024,9,Krishnagiri,B+,70,9,80
2024,9,Krishnagiri,B-,75,7,47
2024,9,Krishnagiri,AB+,10,7,25
2024,9,Krishnagiri,AB-,63,2,34
2024,9,Krishnagiri,O+,60,12,96
2024,9,Krishnagiri,O-,14,12,44
2024,9,Dindigul,A+,69,1,63
2024,9,Dindigul,A-,20,5,15
2024,9,Dindigul,B+,66,9,65
2024,9,Dindigul,B-,71,2,35
2024,9,Dindigul,AB+,47,1,20
2024,9,Dindigul,AB-,50,12,32
2024,9,Dindigul,O+,50,4,56
2024,9,Dindigul,O-,34,8,35
2024,9,Thanjavur,A+,9,4,16
2024,9,Thanjavur,A-,77,10,59
2024,9,Thanjavur,B+,52,7,62
2024,9,Thanjavur,B-,42,5,32
2024,9,Thanjavur,AB+,18,7,27
2024,9,Thanjavur,AB-,63,0,25
2024,9,Thanjavur,O+,17,10,48
2024,9,Thanjavur,O-,60,3,51
2024,9,Karur,A+,53,1,38
2024,9,Karur,A-,79,11,59
2024,9,Karur,B+,61,5,54
2024,9,Karur,B-,35,7,32
2024,9,Karur,AB+,7,11,26
2024,9,Karur,AB-,23,4,8
2024,9,Karur,O+,18,6,31
2024,9,Karur,O-,79,12,74
2024,10,Chennai,A+,11,0,3
2024,10,Chennai,A-,11,13,26
2024,10,Chennai,B+,20,4,31
2024,10,Chennai,B-,33,4,25
2024,10,Chennai,AB+,65,4,44
2024,10,Chennai,AB-,21,14,33
2024,10,Chennai,O+,63,7,86
2024,10,Chennai,O-,51,5,53
2024,10,Coimbatore,A+,22,10,43
2024,10,Coimbatore,A-,13,2,18
2024,10,Coimbatore,B+,75,9,82
2024,10,Coimbatore,B-,38,10,41
2024,10,Coimbatore,AB+,37,4,22
2024,10,Coimbatore,AB-,78,3,32
2024,10,Coimbatore,O+,51,12,80
2024,10,Coimbatore,O-,49,5,45
2024,10,Madurai,A+,52,8,61
2024,10,Madurai,A-,72,8,58
2024,10,Madurai,B+,15,8,25
2024,10,Madurai,B-,75,2,40
2024,10,Madurai,AB+,5,0,3
2024,10,Madurai,AB-,8,1,3
2024,10,Madurai,O+,41,13,73
2024,10,Madurai,O-,29,1,19
2024,10,Salem,A+,70,10,84
2024,10,Salem,A-,19,5,18
2024,10,Salem,B+,47,9,62
2024,10,Salem,B-,20,9,24
2024,10,Salem,AB+,70,0,32
2024,10,Salem,AB-,34,14,34
2024,10,Salem,O+,36,2,35
2024,10,Salem,O-,46,13,57
2024,10,Trichy,A+,63,6,64
2024,10,Trichy,A-,12,3,11
2024,10,Trichy,B+,23,9,44
2024,10,Trichy,B-,42,11,37
2024,10,Trichy,AB+,7,13,19
2024,10,Trichy,AB-,70,10,45
2024,10,Trichy,O+,62,9,79
2024,10,Trichy,O-,32,12,52
2024,10,Vellore,A+,79,13,97
2024,10,Vellore,A-,20,8,26
2024,10,Vellore,B+,63,6,56
2024,10,Vellore,B-,45,4,29
2024,10,Vellore,AB+,26,9,21
2024,10,Vellore,AB-,50,5,24
2024,10,Vellore,O+,36,6,58
2024,10,Vellore,O-,47,9,59
2024,10,Erode,A+,16,2,18
2024,10,Erode,A-,31,9,28
2024,10,Erode,B+,79,1,54
2024,10,Erode,B-,65,13,59
2024,10,Erode,AB+,36,1,27
2024,10,Erode,AB-,64,1,30
2024,10,Erode,O+,31,8,48
2024,10,Erode,O-,51,0,39
2024,10,Tirunelveli,A+,54,9,67
2024,10,Tirunelveli,A-,38,10,43
2024,10,Tirunelveli,B+,24,8,39
2024,10,Tirunelveli,B-,59,0,32
2024,10,Tirunelveli,AB+,47,4,27
2024,10,Tirunelveli,AB-,54,6,33
2024,10,Tirunelveli,O+,53,0,53
2024,10,Tirunelveli,O-,14,11,28
2024,10,Thoothukudi,A+,15,9,36
2024,10,Thoothukudi,A-,24,7,34
2024,10,Thoothukudi,B+,52,11,58
2024,10,Thoothukudi,B-,37,2,18
2024,10,Thoothukudi,AB+,50,14,46
2024,10,Thoothukudi,AB-,55,7,30
2024,10,Thoothukudi,O+,23,13,65
2024,10,Thoothukudi,O-,42,0,22
2024,10,Namakkal,A+,15,10,36
2024,10,Namakkal,A-,62,6,39
2024,10,Namakkal,B+,19,1,21
2024,10,Namakkal,B-,5,2,7
2024,10,Namakkal,AB+,68,1,38
2024,10,Namakkal,AB-,64,12,38
2024,10,Namakkal,O+,70,2,73
2024,10,Namakkal,O-,61,3,52
2024,10,Dharmapuri,A+,59,5,60
2024,10,Dharmapuri,A-,11,1,2
2024,10,Dharmapuri,B+,30,5,42
2024,10,Dharmapuri,B-,9,6,8
2024,10,Dharmapuri,AB+,6,10,25
2024,10,Dharmapuri,AB-,69,9,36
2024,10,Dharmapuri,O+,54,2,53
2024,10,Dharmapuri,O-,45,9,56
2024,10,Krishnagiri,A+,72,7,79
2024,10,Krishnagiri,A-,60,9,46
2024,10,Krishnagiri,B+,40,1,33
2024,10,Krishnagiri,B-,16,11,24
2024,10,Krishnagiri,AB+,76,5,48
2024,10,Krishnagiri,AB-,66,8,39
2024,10,Krishnagiri,O+,32,3,44
2024,10,Krishnagiri,O-,17,2,11
2024,10,Dindigul,A+,8,12,35
2024,10,Dindigul,A-,30,11,36
2024,10,Dindigul,B+,10,5,26
2024,10,Dindigul,B-,60,3,28
2024,10,Dindigul,AB+,31,2,20
2024,10,Dindigul,AB-,62,3,34
2024,10,Dindigul,O+,37,14,74
2024,10,Dindigul,O-,37,3,30
2024,10,Thanjavur,A+,44,9,66
2024,10,Thanjavur,A-,49,10,45
2024,10,Thanjavur,B+,62,13,73
2024,10,Thanjavur,B-,38,0,23
2024,10,Thanjavur,AB+,42,3,32
2024,10,Thanjavur,AB-,23,0,14
2024,10,Thanjavur,O+,27,13,66
2024,10,Thanjavur,O-,32,3,34
2024,10,Karur,A+,37,2,43
2024,10,Karur,A-,20,14,44
2024,10,Karur,B+,29,13,47
2024,10,Karur,B-,37,4,31
2024,10,Karur,AB+,41,12,40
2024,10,Karur,AB-,5,14,20
2024,10,Karur,O+,69,13,106
2024,10,Karur,O-,14,1,10
2024,11,Chennai,A+,14,13,44
2024,11,Chennai,A-,55,12,54
2024,11,Chennai,B+,77,7,79
2024,11,Chennai,B-,62,14,48
2024,11,Chennai,AB+,28,0,18
2024,11,Chennai,AB-,69,6,27
2024,11,Chennai,O+,55,7,73
2024,11,Chennai,O-,25,14,47
2024,11,Coimbatore,A+,33,7,40
2024,11,Coimbatore,A-,53,8,39
2024,11,Coimbatore,B+,15,13,45
2024,11,Coimbatore,B-,79,1,41
2024,11,Coimbatore,AB+,52,2,35
2024,11,Coimbatore,AB-,24,7,15
2024,11,Coimbatore,O+,55,0,47
2024,11,Coimbatore,O-,18,1,16
2024,11,Madurai,A+,46,9,60
2024,11,Madurai,A-,42,3,25
2024,11,Madurai,B+,67,10,79
2024,11,Madurai,B-,9,1,12
2024,11,Madurai,AB+,54,7,34
2024,11,Madurai,AB-,27,10,21
2024,11,Madurai,O+,60,2,55
2024,11,Madurai,O-,10,5,19
2024,11,Salem,A+,39,12,64
2024,11,Salem,A-,71,3,40
2024,11,Salem,B+,51,6,57
2024,11,Salem,B-,47,1,31
2024,11,Salem,AB+,52,13,45
2024,11,Salem,AB-,51,3,27
2024,11,Salem,O+,53,11,76
2024,11,Salem,O-,48,8,57
2024,11,Trichy,A+,60,11,79
2024,11,Trichy,A-,54,4,31
2024,11,Trichy,B+,71,7,73
2024,11,Trichy,B-,46,2,31
2024,11,Trichy,AB+,72,3,42
2024,11,Trichy,AB-,40,8,29
2024,11,Trichy,O+,60,3,60
2024,11,Trichy,O-,60,7,50
2024,11,Vellore,A+,43,7,52
2024,11,Vellore,A-,31,11,33
2024,11,Vellore,B+,69,9,68
2024,11,Vellore,B-,7,4,7
2024,11,Vellore,AB+,24,10,24
2024,11,Vellore,AB-,28,5,11
2024,11,Vellore,O+,78,11,111
2024,11,Vellore,O-,59,4,45
2024,11,Erode,A+,70,4,73
2024,11,Erode,A-,50,12,50
2024,11,Erode,B+,54,12,75
2024,11,Erode,B-,21,10,34
2024,11,Erode,AB+,58,12,54
2024,11,Erode,AB-,53,8,30
2024,11,Erode,O+,27,9,49
2024,11,Erode,O-,10,9,27
2024,11,Tirunelveli,A+,61,10,69
2024,11,Tirunelveli,A-,14,7,23
2024,11,Tirunelveli,B+,76,10,86
2024,11,Tirunelveli,B-,67,9,45
